"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","vgpr","sgpr","fbar","sig","obj","GPUBusy","VALUBusy","SALUBusy","MemUnitBusy","SFetchInsts","FetchSize","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
550,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE11restrict_toERNS_11DeviceArrayIdEERNS_8BoundaryIdEERNS_8SettingsERNS_11RestrictionIdEE_l230.kd",1,6,68,8368,8372,4352,256,2048,0,32,96,89280,"0x14b99bdd7080","0x14b893f45f00",100,0.4359124723,0.1964029832,3.1992925142,7,240.5625,1026433088095331,1026433088104922,1026433088977887,1026433089226171,872965
551,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,4,68,8368,8376,16896,256,2048,0,32,80,80896,"0x14b99bdd7700","0x14b893f45ec0",100,0.472726247,0.2129896505,3.4694798601,7,240.3125,1026433088120109,1026433088132442,1026433089044927,1026433089228545,912485
552,"__omp_offloading_43b2fce4_4401ca68__ZN7Poisson9InjectionIdE11restrict_toERNS_11DeviceArrayIdEES4__l47.kd",1,7,67,8368,8377,4352,256,2048,0,28,64,12928,"0x14b99bdd6f00","0x14b893f45c40",100,0.4533711902,0.2605464711,4.0996722576,7,240.5625,1026433088240131,1026433088248443,1026433088865886,1026433088885030,617443
553,"__omp_offloading_43b2fce4_4401ca68__ZN7Poisson9InjectionIdE11restrict_toERNS_11DeviceArrayIdEES4__l47.kd",0,2,69,8368,8368,112640,256,2048,0,28,64,12928,"0x14b99bdd7000","0x14b898045c40",100,14.2146778742,5.5740033981,28.1700241913,6,4503.3125,1026433088290298,1026433086485212,1026433089019947,1026433089222343,2534735
554,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE11restrict_toERNS_11DeviceArrayIdEERNS_8BoundaryIdEERNS_8SettingsERNS_11RestrictionIdEE_l230.kd",1,7,68,8368,8374,4352,256,2048,0,32,96,89280,"0x14b99bdd7200","0x14b893f45f00",100,0.4285554879,0.1930882497,3.5231166573,7,240.3125,1026433088856675,1026433088865886,1026433089234208,1026433089374087,368322
555,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE11restrict_toERNS_11DeviceArrayIdEERNS_8BoundaryIdEERNS_8SettingsERNS_11RestrictionIdEE_l230.kd",1,4,69,8368,8377,4352,256,2048,0,32,96,89280,"0x14b99bdd7100","0x14b893f45f00",100,0.4447859792,0.200400995,4.0791953077,7,248.4375,1026433089028849,1026433089044927,1026433089497730,1026433089655071,452803
556,"__omp_offloading_43b2fce4_f60002d9__ZN7Poisson8residualIdEEvRNS_6DomainIT_EEb_l58.kd",1,5,69,8368,8378,112640,256,2048,0,40,72,110656,"0x14b99bdd6f80","0x14b893f45f80",100,0.074298936,0.033475832,0.6814060817,7,248.4375,1026433089252532,1026433088339163,1026433089751652,1026433089873264,1412489
557,"__omp_offloading_43b2fce4_4401ca68__ZN7Poisson9InjectionIdE11restrict_toERNS_11DeviceArrayIdEES4__l47.kd",1,6,69,8368,8368,112640,256,2048,0,28,64,12928,"0x14b99bdd7180","0x14b893f45c40",100,15.6953918337,5.9672398922,28.4342485218,6,4503.375,1026433089898252,1026433088977887,1026433090378855,1026433090380286,1400968
558,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,7,69,8368,8374,4352,256,2048,0,32,80,80896,"0x14b99bdd6f00","0x14b893f45ec0",100,0.5043233588,0.2500434707,1.9627021388,7,52.5625,1026433090415734,1026433089234208,1026433091244461,1026433091247655,2010253
559,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,4,70,8368,8376,4352,256,2048,0,32,80,80896,"0x14b99bdd7000","0x14b893f45ec0",100,0.5196852959,0.2576599176,4.2617810428,7,70.125,1026433090421986,1026433089497730,1026433091152780,1026433091154725,1655050
560,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,0,70,8368,8377,4352,256,2048,0,32,80,80896,"0x14b99bdd7700","0x14b898045ec0",100,0.4064866628,0.2015360466,2.2883030609,7,70.1875,1026433090423990,1026433086771453,1026433091223640,1026433091228268,4452187
561,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,1,70,8368,8378,4352,256,2048,0,32,80,80896,"0x14b99bdd7200","0x14b898045ec0",100,0.5140848021,0.2548831933,2.0857704988,6,38.4375,1026433090424481,1026433088196262,1026433091384281,1026433091624806,3188019
562,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,3,69,8368,8372,4352,256,2048,0,32,80,80896,"0x14b99bdd7080","0x14b898045ec0",100,0.5380409669,0.2667606574,1.9821541201,6,38.4375,1026433090423549,1026433086157690,1026433091266680,1026433091270049,5108990
563,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,5,70,8368,8368,4352,256,2048,0,32,80,80896,"0x14b99bdd7180","0x14b893f45ec0",100,0.566610072,0.2809252168,3.2991130734,6,38.25,1026433090487423,1026433089751652,1026433091411662,1026433091740139,1660010
564,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,6,70,8368,8373,4352,256,2048,0,28,72,63424,"0x14b99bdd7100","0x14b893f45e00",100,0.4512985786,0.2623956791,3.191258173,6,38.25,1026433090725414,1026433090378855,1026433091440462,1026433091481368,1061607
565,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",0,2,70,8368,8375,4352,256,2048,0,28,72,63424,"0x14b99bdd6f80","0x14b898045e00",100,0.4008899849,0.2330869292,1.9753407641,6,38.4375,1026433090784038,1026433089019947,1026433091471962,1026433091479174,2452015
566,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",1,7,70,8368,8374,4096,256,2048,128,40,88,48448,"0x14b99bdd7700","0x14b893f45d80",100,0.4310357778,0.1850729826,3.9469154503,6,1750.4375,1026433091499323,1026433091244461,1026433092210066,1026433092565598,965605
567,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",0,3,70,8368,8376,4096,256,2048,128,40,88,48448,"0x14b99bdd7000","0x14b898045d80",100,0.3826721702,0.1643071958,3.6590136678,6,139.375,1026433091496938,1026433091266680,1026433092545568,1026433092568092,1278888
568,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",0,0,71,8368,8372,112640,256,2048,0,40,80,56320,"0x14b99bdd6f00","0x14b898045dc0",100,15.8265194152,4.7198168367,39.0997221337,5,139.375,1026433091647880,1026433091223640,1026433092396447,1026433092562371,1172807
569,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",1,4,71,8368,8373,112640,256,2048,0,40,80,56320,"0x14b99bdd7080","0x14b893f45dc0",100,17.0248453118,5.0771840249,41.0909090909,5,4443.5,1026433091765388,1026433091152780,1026433092370867,1026433092696481,1218087
570,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,1,71,8368,8377,4352,256,2048,0,32,80,80896,"0x14b99bdd7100","0x14b898045ec0",100,0.5270130531,0.2612930189,2.6238325399,6,37.375,1026433092591347,1026433091384281,1026433094256298,1026433094521315,2872017
571,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,5,71,8368,8376,4352,256,2048,0,32,80,80896,"0x14b99bdd7000","0x14b893f45ec0",100,0.5084432432,0.252086109,1.7433910665,6,72.8125,1026433092728072,1026433091411662,1026433094138558,1026433094139786,2726896
572,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,6,71,8368,8373,4352,256,2048,0,32,80,80896,"0x14b99bdd6f00","0x14b893f45ec0",100,0.6539125302,0.3242097669,2.1858231501,7,70.5,1026433092733132,1026433091440462,1026433094279999,1026433094373448,2839537
573,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,7,71,8368,8368,4352,256,2048,0,32,80,80896,"0x14b99bdd7700","0x14b893f45ec0",100,0.5464960123,0.2709526681,1.8267636418,7,70.5,1026433092734014,1026433092210066,1026433094336159,1026433094517718,2126093
574,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",0,0,72,8368,8374,4352,256,2048,0,28,72,63424,"0x14b99bdd6f80","0x14b898045e00",100,0.3465351759,0.2014837562,2.0953044286,6,37.375,1026433092903552,1026433092396447,1026433094315019,1026433094514902,1918572
